origWdId,origName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q21063928,Franco Lamanna,Franco_Lamanna,Amateur team(s),2020,Sesto,/w/index.php?title=Sesto_Rugby&action=edit&redlink=1,,
Q21064564,Denford Mutamangira,Denford_Mutamangira,Amateur team(s),2004-2012,Harare Sports Club,,,
Q21064564,Denford Mutamangira,Denford_Mutamangira,Amateur team(s),2012-2014,Ayr RFC,/wiki/Ayr_RFC,,
Q21064564,Denford Mutamangira,Denford_Mutamangira,Amateur team(s),2014-2015,Harare Sports Club,,,
Q21064622,Matt Protheroe,Mat_Protheroe,Amateur team(s),2014–2015,Hartpury RFC,/wiki/Hartpury_College_R.F.C.,,
Q21064622,Matt Protheroe,Mat_Protheroe,Amateur team(s),2024–2025,Hartpury RFC,/wiki/Hartpury_College_R.F.C.,7,15
Q21066283,Sam Arnold,Sammy_Arnold,Amateur team(s),2015–2016,Ballynahinch,/wiki/Ballynahinch_RFC,,
Q21066283,Sam Arnold,Sammy_Arnold,Amateur team(s),2016–,Garryowen,/wiki/Garryowen_Football_Club,,
Q21066651,John Madigan,John_Madigan_(rugby_union),Amateur team(s),,Dolphin,/wiki/Dolphin_RFC,,
Q21066672,David Johnston,"David_Johnston_(rugby_union,_born_1994)",Amateur team(s),20??–2018,UL Bohemians,/wiki/UL_Bohemians_R.F.C.,,
Q21066917,Juan Manuel Gaminara,Juan_Manuel_Gaminara,Amateur team(s),,Old Boys,/wiki/Old_Boys_%26_Old_Girls_Club,,
Q21066946,Stephen Fitzgerald,Stephen_Fitzgerald_(rugby_union),Amateur team(s),,Shannon,/wiki/Shannon_RFC,,
Q21066946,Stephen Fitzgerald,Stephen_Fitzgerald_(rugby_union),Amateur team(s),2017,Bond University,/wiki/Bond_University_Rugby_Club,1,0
Q21067038,Nepia Fox-Matamua,Nepia_Fox-Matamua,Amateur team(s),2012,Auckland University,/wiki/University_of_Auckland,,
Q21067038,Nepia Fox-Matamua,Nepia_Fox-Matamua,Amateur team(s),2013,Marist,,,
Q21067038,Nepia Fox-Matamua,Nepia_Fox-Matamua,Amateur team(s),2014,Auckland University,/wiki/University_of_Auckland,,
Q21067219,John Moonlight,John_Moonlight,Amateur team(s),,Ajax Wanderers / James Bay Athletic Association,,,
Q21067225,Casper Viviers,Casper_Viviers,Youth career,2005,Namibia Under-18,,,
Q21067226,Louis van der Westhuizen,Louis_van_der_Westhuizen_(rugby_union),Amateur team(s),2016–2018,NWU Pukke,/wiki/North-West_University,9,14
Q21067226,Louis van der Westhuizen,Louis_van_der_Westhuizen_(rugby_union),Youth career,2008,Namibia,/wiki/Namibia_national_rugby_union_team,,
Q21067226,Louis van der Westhuizen,Louis_van_der_Westhuizen_(rugby_union),Youth career,2014–2016,Leopards,/wiki/Leopards_(rugby_union),,
Q21067227,Janco Venter,Janco_Venter,Amateur team(s),2015–2016,Maties,/wiki/Maties_(rugby_union),13,0
Q21067227,Janco Venter,Janco_Venter,Youth career,2010–2012,Namibia,/wiki/Namibia_national_rugby_union_team,,
Q21067227,Janco Venter,Janco_Venter,Youth career,2013,Western Province,/wiki/Stormers,,
Q21067230,Damian Stevens,Damian_Stevens,Amateur team(s),2015,UWC,/wiki/University_of_the_Western_Cape,8,15
Q21067230,Damian Stevens,Damian_Stevens,Youth career,2013–2016,Western Province,/wiki/Stormers,,
Q21067231,JC Greyling,J._C._Greyling,Amateur team(s),2013–2015,Old Wesley,/wiki/Old_Wesley_R.F.C.,,
Q21067231,JC Greyling,J._C._Greyling,Youth career,2010–2012,Falcons,/wiki/Valke_(rugby_union),,
Q21067231,JC Greyling,J._C._Greyling,Youth career,2011,Old Wesley,/wiki/Old_Wesley_R.F.C.,,
Q21067234,Djustice Sears-Duru,Djustice_Sears-Duru,Amateur team(s),,Castaway Wanderers,/wiki/Castaway_Wanderers,,
Q21067234,Djustice Sears-Duru,Djustice_Sears-Duru,Amateur team(s),,Oakville Crusaders,/wiki/Ontario_Rugby_Union,,
Q21067234,Djustice Sears-Duru,Djustice_Sears-Duru,Amateur team(s),2016–17,Ayr,/wiki/Ayr_RFC,,
Q21067238,Evan Olmstead,Evan_Olmstead,Amateur team(s),2012–2015,Parramatta Two Blues,/wiki/Parramatta_Two_Blues,29,35
Q21067321,Alastair McFarland,Alastair_McFarland,Amateur team(s),2008–2011,Northern Suburbs Rugby Club,/wiki/Northern_Suburbs_Rugby_Club,,
Q21067321,Alastair McFarland,Alastair_McFarland,Amateur team(s),2010–2011,Randwick Rugby Club,/wiki/Randwick_Rugby_Club,,
Q21067321,Alastair McFarland,Alastair_McFarland,Amateur team(s),2012,New York Athletic Club RFC,/wiki/New_York_Athletic_Club_RFC,,
Q21069746,George Williams,George_Williams_(rugby_union),Amateur team(s),,Poneke Football Club,/w/index.php?title=Poneke_Football_Club&action=edit&redlink=1,,
Q21069957,Jock McKenzie,"Jock_McKenzie_(rugby_union,_born_1892)",Amateur team(s),,Petone,,,
Q21084344,Uldis Saulīte,Uldis_Saulite,Youth career,1996-1998,Aļņi Jelgava,,,
Q21096873,Alexander Woodrow,Alexander_Woodrow,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21114747,Johan Tromp,Johann_Tromp,Youth career,2010–2011,Pumas,/wiki/South_Africa_national_rugby_union_team,,
Q21151445,Noel Bowden,Noel_Bowden,Amateur team(s),-,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q21152023,Baptiste Serin,Baptiste_Serin,Amateur team(s),1997–2009,Parentis,,,
Q21152023,Baptiste Serin,Baptiste_Serin,Amateur team(s),2009–2012,CA Bordeaux Bègles,/wiki/CA_Bordeaux-B%C3%A8gles_Gironde,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Old Belvedere,/wiki/Old_Belvedere,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,RC Strasbourg,/w/index.php?title=Rugby_Club_Strasbourg&action=edit&redlink=1,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Watsonians,/wiki/Watsonians,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q21170447,Stephen Begley,Stephen_Begley,Amateur team(s),–,Hamilton Sea Point,"/wiki/Hamilton_RFC,_Sea_Point",,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Glasgow Hawks,/wiki/Glasgow_Hawks,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Watsonians RFC,/wiki/Watsonians_RFC,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Waterloo,/wiki/Waterloo_FC,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Launceston,/wiki/Launceston_RUFC,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Plymouth Albion,/wiki/Plymouth_Albion_R.F.C.,,
Q21170791,Danny Porte,Danny_Porte,Amateur team(s),–,Newton Abbot,/wiki/Newton_Abbot_RFC,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),–,Stirling County,/wiki/Stirling_County_RFC,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),–,Hamilton RFC,/wiki/Hamilton_RFC,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),–,Falkirk RFC,/wiki/Falkirk_RFC,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),–,Grangemouth Stags,/wiki/Grangemouth_Stags,,
Q21170822,Craig Sangster,Craig_Sangster,Amateur team(s),–,Bannockburn RFC,/wiki/Bannockburn_RFC,,
Q21175216,Alan Perrie,Alan_Perrie,Amateur team(s),1980-91,Dalziel,/wiki/Dalziel_RFC,,
Q21175216,Alan Perrie,Alan_Perrie,Amateur team(s),1991-97,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21175216,Alan Perrie,Alan_Perrie,Amateur team(s),1997,Glasgow Hawks,/wiki/Glasgow_Hawks,,
Q21175216,Alan Perrie,Alan_Perrie,Amateur team(s),–,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21175278,Alan Watt,Alan_Watt_(rugby_union),Amateur team(s),1986-96,Glasgow High Kelvinside,/wiki/Glasgow_High_Kelvinside,,
Q21175278,Alan Watt,Alan_Watt_(rugby_union),Amateur team(s),1996-99,Currie RFC,/wiki/Currie_RFC,,
Q21175278,Alan Watt,Alan_Watt_(rugby_union),Amateur team(s),2000,Hillhead Jordanhill,/wiki/Hillhead_Jordanhill_RFC,,
Q21229711,Brian Robertson,Brian_Robertson_(rugby_union),Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q21284569,Dmitri Arhip,Dmitri_Arhip,Youth career,19??-2003,Kishniev Blue Marine,,,
Q21284569,Dmitri Arhip,Dmitri_Arhip,Youth career,2003-2006,CS Dinamo București,/wiki/CS_Dinamo_Bucure%C8%99ti,,
Q21285193,Ben Harris,"Ben_Harris_(rugby_union,_born_1989)",Amateur team(s),,Huddersfield RUFC,/wiki/Huddersfield_Rugby_Union_Football_Club,,
Q21285374,MJ Mentz,MJ_Mentz,Youth career,2002,Leopards,/wiki/Leopards_(rugby_union),,
Q21285460,David Philander,David_Philander,Amateur team(s),,Spotswood United,,,
Q21285460,David Philander,David_Philander,Youth career,2005,Griquas,/wiki/Griquas_(rugby_union),,
Q21285460,David Philander,David_Philander,Youth career,2006–2008,Leopards,/wiki/Leopards_(rugby_union),,
Q21285622,Matt Trouville,Matt_Trouville,Amateur team(s),2006–2011,Southern Districts,/wiki/Southern_Districts_Rugby_Club,,
Q21285622,Matt Trouville,Matt_Trouville,Amateur team(s),2011–2017,Seattle Saracens,/wiki/Seattle_Saracens,,
Q21328983,Scott Forrest,Scott_Forrest,Amateur team(s),2001–2003,Cambuslang,/wiki/Cambuslang_RFC,,
Q21328983,Scott Forrest,Scott_Forrest,Amateur team(s),2001–2006,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q21328983,Scott Forrest,Scott_Forrest,Amateur team(s),2006–2007,Hawick,/wiki/Hawick_RFC,,
Q21328983,Scott Forrest,Scott_Forrest,Amateur team(s),2006–2009,Ayr,/wiki/Ayr_RFC,,
Q21328983,Scott Forrest,Scott_Forrest,Amateur team(s),2009–2010,Currie,/wiki/Currie_RFC,,
Q21511824,Benhur Kivalu,Benhur_Kivalu,Amateur team(s),1995,Avalon,,,
Q21511939,Nisifolo Naufahu,Nisifolo_Naufahu,Amateur team(s),2000,Suburbs,,,
Q21511939,Nisifolo Naufahu,Nisifolo_Naufahu,Amateur team(s),2002-2003,Otamatea,,,
Q21523402,Niku Kruger,Niku_Kruger,Amateur team(s),2012–14,Kutztown University,/wiki/Kutztown_Golden_Bears,,
Q21523402,Niku Kruger,Niku_Kruger,Amateur team(s),2017,Glendale Raptors,/wiki/Glendale_Raptors,,
Q21536554,Colin Gilray,Colin_Gilray,Amateur team(s),1904–07,Otago University,,,
Q21536554,Colin Gilray,Colin_Gilray,Amateur team(s),–,London Scottish,/wiki/London_Scottish_F.C.,,
Q21604276,Malcolm McGregor Cooper,Mac_Cooper,Amateur team(s),-,Oxford University,/wiki/Oxford_University_RFC,,
Q21621055,Marné Coetzee,Marn%C3%A9_Coetzee,Amateur team(s),2015,UKZN Impi,/wiki/University_of_KwaZulu-Natal,2,0
Q21621055,Marné Coetzee,Marn%C3%A9_Coetzee,Youth career,2009–2011,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21621055,Marné Coetzee,Marn%C3%A9_Coetzee,Youth career,2012–2014,Sharks,/wiki/Sharks_(rugby_union),,
Q21621089,Jacob Cowley,Jacob_Cowley,Amateur team(s),2015–2016,Llandovery,/wiki/Llandovery_RFC,15,10
Q21621093,Olly Cracknell,Olly_Cracknell,Amateur team(s),,Leeds Tykes,/wiki/Leeds_Tykes,,
Q21621093,Olly Cracknell,Olly_Cracknell,Amateur team(s),,Border Bulldogs,/wiki/Border_Bulldogs,,
Q21621093,Olly Cracknell,Olly_Cracknell,Amateur team(s),,RGC 1404,/wiki/RGC_1404,,
Q21621135,Ashlon Davids,Ashlon_Davids,Amateur team(s),2014,Wits,/wiki/University_of_the_Witwatersrand,7,13
Q21621135,Ashlon Davids,Ashlon_Davids,Youth career,2009–2011,Boland Cavaliers,/wiki/Boland_Cavaliers,,
Q21621135,Ashlon Davids,Ashlon_Davids,Youth career,2012–2014,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21621145,Christiaan de Bruin,Christiaan_de_Bruin,Amateur team(s),2014–2015,UP Tuks,/wiki/University_of_Pretoria#Sport,0,0
Q21621145,Christiaan de Bruin,Christiaan_de_Bruin,Amateur team(s),2015,College Rovers,,5,0
Q21621145,Christiaan de Bruin,Christiaan_de_Bruin,Youth career,2006–2014,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21621147,Bobby de Wee,Bobby_de_Wee,Youth career,2010,Leopards,/wiki/Leopards_(rugby_union),,
Q21621147,Bobby de Wee,Bobby_de_Wee,Youth career,2011–2013,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21621147,Bobby de Wee,Bobby_de_Wee,Youth career,2014–2015,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21621206,Franna du Toit,Franna_du_Toit,Amateur team(s),2010–2014,UFS Shimlas,/wiki/University_of_the_Free_State,21,54
Q21621206,Franna du Toit,Franna_du_Toit,Youth career,2007–2011,Free State Cheetahs,/wiki/Cheetahs_(rugby_union),,
Q21621263,Jarrod Evans,Jarrod_Evans,Youth career,Pontyclun RFC,,,,
Q21621266,Steffan Evans,Steff_Evans,Amateur team(s),2012–2016,Llanelli,/wiki/Llanelli_RFC,28,76
Q21621271,Hame Faiva,Hame_Faiva,Youth career,2005–2009,Counties Manukau,/wiki/Counties_Manukau_(National_Provincial_Championship),,
Q21621271,Hame Faiva,Hame_Faiva,Youth career,2009–2013,Waikato,/wiki/Waikato_(National_Provincial_Championship),,
Q21621301,Jarrod Firth,Jarrod_Firth,Amateur team(s),,Ardmore Marist,,,
Q21621301,Jarrod Firth,Jarrod_Firth,Amateur team(s),2016,Stirling County,/wiki/Stirling_County_RFC,,
Q21621301,Jarrod Firth,Jarrod_Firth,Amateur team(s),2016,Currie,/wiki/Currie_RFC,,
Q21621495,David Horwitz,David_Horwitz,Amateur team(s),2013–,Randwick,/wiki/Randwick_DRUFC,63,208
Q21621515,Callum Hunter-Hill,Callum_Hunter-Hill,Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q21621665,Andrew Kellaway,Andrew_Kellaway_(rugby_union),Amateur team(s),2014–2018,Randwick,/wiki/Randwick_DRUFC,36,145
Q21621665,Andrew Kellaway,Andrew_Kellaway_(rugby_union),Youth career,Hunters Hill Rugby Club,,,,
Q21621743,De Wet Kruger,De_Wet_Kruger,Amateur team(s),2013–2015,UFS Shimlas,/wiki/University_of_the_Free_State,4,0
Q21621743,De Wet Kruger,De_Wet_Kruger,Youth career,2010,Western Province,/wiki/Stormers,,
Q21621743,De Wet Kruger,De_Wet_Kruger,Youth career,2011–2012,Free State U21,/wiki/Cheetahs_(rugby_union),,
Q21621827,Ethan Lewis,Ethan_Lewis,Amateur team(s),,Treorchy RFC,/wiki/Treorchy_RFC,,
Q21621827,Ethan Lewis,Ethan_Lewis,Amateur team(s),2012-,Cardiff RFC,/wiki/Cardiff_RFC,57,10
Q21621827,Ethan Lewis,Ethan_Lewis,Youth career,,Cardiff Blues U-18,,,
Q21621908,Stephan Malan,Stephan_Malan,Youth career,2014,Griquas,/wiki/Griquas_(rugby_union),,
Q21621908,Stephan Malan,Stephan_Malan,Youth career,2015,Leopards,/wiki/Leopards_(rugby_union),,
Q21621982,Eoghan Masterson,Eoghan_Masterson,Amateur team(s),–2013,Portlaoise,/wiki/Portlaoise_RFC,,
Q21621982,Eoghan Masterson,Eoghan_Masterson,Amateur team(s),2013–,Galway Corinthians,/wiki/Galway_Corinthians_RFC,,
Q21622004,Kiran McDonald,Kiran_McDonald,Amateur team(s),2013–2014,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q21622004,Kiran McDonald,Kiran_McDonald,Amateur team(s),2014–2016,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q21622004,Kiran McDonald,Kiran_McDonald,Amateur team(s),2016–2017,Hull,/wiki/Hull_RUFC,,
Q21622004,Kiran McDonald,Kiran_McDonald,Amateur team(s),2017–2018,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q21622004,Kiran McDonald,Kiran_McDonald,Amateur team(s),2018–2022,Currie,/wiki/Currie_RFC,,
Q21622042,Carl Meyer,Carl_Meyer_(rugby_union),Amateur team(s),2013–2015,Ebbw Vale,/wiki/Ebbw_Vale_RFC,,
Q21622042,Carl Meyer,Carl_Meyer_(rugby_union),Amateur team(s),2018–19,Ebbw Vale,/wiki/Ebbw_Vale_RFC,,
Q21622118,Chase Morison,Chase_Morison,Amateur team(s),2015–2016,UFS Shimlas,/wiki/University_of_the_Free_State,12,7
Q21622118,Chase Morison,Chase_Morison,Youth career,2008–2010,Border Bulldogs,/wiki/Border_Bulldogs,,
Q21622118,Chase Morison,Chase_Morison,Youth career,2011–2013,Free State Cheetahs,/wiki/Cheetahs_(rugby_union),,
Q21622363,Dylan Peterson,Dylan_Peterson,Amateur team(s),2012–2015,UJ,/wiki/University_of_Johannesburg#Sport,15,10
Q21622363,Dylan Peterson,Dylan_Peterson,Youth career,2009–2011,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21622374,Cameron Pierce,Cameron_Pierce_(rugby_union),Amateur team(s),2011–2013,ASM Clermont Academy,/w/index.php?title=ASM_Clermont_Academy&action=edit&redlink=1,,
Q21622564,Peter Robb,Peter_Robb_(rugby_union),Amateur team(s),,Old Belvedere,/wiki/Old_Belvedere,,
Q21622689,Peter Samu,Pete_Samu,Amateur team(s),2013,Randwick,/wiki/Randwick_DRUFC,13,35
Q21622766,Pieter Scholtz,Pieter_Scholtz,Youth career,2007–2012,Griquas,/wiki/Griquas_(rugby_union),,
Q21622766,Pieter Scholtz,Pieter_Scholtz,Youth career,2013–2015,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21622923,Juan-Philip Smith,Juan-Philip_Smith,Amateur team(s),2015,UP Tuks,/wiki/University_of_Pretoria#Sport,0,0
Q21622923,Juan-Philip Smith,Juan-Philip_Smith,Youth career,2010–2011,Border Bulldogs,/wiki/Border_Bulldogs,,
Q21622923,Juan-Philip Smith,Juan-Philip_Smith,Youth career,2013–2015,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21622953,Ruan Steenkamp,Ruan_Steenkamp,Amateur team(s),2015–2016,UP Tuks,/wiki/University_of_Pretoria#Sport,10,20
Q21622953,Ruan Steenkamp,Ruan_Steenkamp,Youth career,2006–2011,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21622953,Ruan Steenkamp,Ruan_Steenkamp,Youth career,2012–2014,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21622965,Jim Stewart,Jim_Stewart_(rugby_union),Amateur team(s),2012–2016,Sydney University,/wiki/Sydney_Uni_Football_Club,47,80
Q21623068,Joe Taufete'e,Joe_Taufete%CA%BBe,Amateur team(s),2011–2013,Belmont Shore,/wiki/Belmont_Shore_RFC,,
Q21623068,Joe Taufete'e,Joe_Taufete%CA%BBe,Amateur team(s),2014,Sciota Valley,,,
Q21623068,Joe Taufete'e,Joe_Taufete%CA%BBe,Amateur team(s),2014,Otorohanga,,,
Q21623211,Gerdus van der Walt,Gerdus_van_der_Walt,Youth career,2013–2016,Golden Lions,/wiki/Lions_(United_Rugby_Championship),,
Q21623216,Russell van Wyk,Russell_van_Wyk,Amateur team(s),2012,CUT Ixias,/wiki/Central_University_of_Technology,3,0
Q21623216,Russell van Wyk,Russell_van_Wyk,Youth career,2006–2008,Namibia,,,
Q21623216,Russell van Wyk,Russell_van_Wyk,Youth career,2009,Free State U19,/wiki/Cheetahs_(rugby_union),,
Q21623216,Russell van Wyk,Russell_van_Wyk,Youth career,2010–2011,Griquas U21,/wiki/Griquas_(rugby_union),,
Q21623216,Russell van Wyk,Russell_van_Wyk,Youth career,2011,Free State U21,,,
Q21623249,Dennis Visser,Dennis_Visser,Amateur team(s),2013–2015,UP Tuks,/wiki/University_of_Pretoria#Sport,15,0
Q21623249,Dennis Visser,Dennis_Visser,Amateur team(s),2016,UFS Shimlas,/wiki/University_of_the_Free_State,6,0
Q21623249,Dennis Visser,Dennis_Visser,Youth career,2009,Falcons,/wiki/Valke_(rugby_union),,
Q21623249,Dennis Visser,Dennis_Visser,Youth career,2012–2014,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q21623291,Michael Wells,Michael_Wells_(rugby_union),Amateur team(s),2012–2024,Northern Suburbs,/wiki/Northern_Suburbs_Rugby_Club,28,35
Q21623376,Leolin Zas,Leolin_Zas,Youth career,2013,Boland Cavaliers,/wiki/Boland_Cavaliers,,
Q21623376,Leolin Zas,Leolin_Zas,Youth career,2014–2016,Western Province,/wiki/Stormers,,
Q21663227,John MacLeod,John_MacLeod_(rugby_union),Amateur team(s),,Glasgow High Kelvinside,/wiki/Glasgow_High_Kelvinside,,
Q21663227,John MacLeod,John_MacLeod_(rugby_union),Amateur team(s),–,Glasgow Hawks,/wiki/Glasgow_Hawks,,
Q21663227,John MacLeod,John_MacLeod_(rugby_union),Amateur team(s),–,Glasgow High Kelvinside,/wiki/Glasgow_High_Kelvinside,,
Q21716308,Jamie Weston,Jamie_Weston,Amateur team(s),,Watsonians RFC,/wiki/Watsonians_RFC,,
Q21716308,Jamie Weston,Jamie_Weston,Amateur team(s),–,Oxford University RFC,/wiki/Oxford_University_RFC,,
Q21872441,Tim Bond,Tim_Bond,Amateur team(s),2009–2012,Teikyo University,/wiki/Teikyo_University,,
Q21872574,Fa'atiga Lemalu,Fa%27atiga_Lemalu,Amateur team(s),2011–2012,Papatoetoe RFC,,50,55
Q21872723,Clive Stuart-Smith,Clive_Stuart-Smith,Amateur team(s),2010-2012,Esher RFC,/wiki/Esher_RFC,,
Q21872723,Clive Stuart-Smith,Clive_Stuart-Smith,Amateur team(s),,Hartpury RFC,/w/index.php?title=Hartpury_RFC&action=edit&redlink=1,,
Q21872723,Clive Stuart-Smith,Clive_Stuart-Smith,Amateur team(s),2013-,Cinderford RFC,/w/index.php?title=Cinderford_RFC&action=edit&redlink=1,,
Q21934352,Hawies Fourie,Hawies_Fourie,Amateur team(s),–1992,Victorians,,,
Q21934352,Hawies Fourie,Hawies_Fourie,Amateur team(s),1993,Malmesbury,,,
Q21934352,Hawies Fourie,Hawies_Fourie,Amateur team(s),1994–2000,Ceres,,,
Q21964333,Cameron Blades,Cameron_Blades,Amateur team(s),,Gordon RFC,/wiki/Gordon_RFC,,
Q21964333,Cameron Blades,Cameron_Blades,Amateur team(s),–,Randwick DRUFC,/wiki/Randwick_DRUFC,,
Q21964963,Calvin Howarth,Calvin_Howarth,Amateur team(s),,Boroughmuir,/wiki/Boroughmuir_RFC,,
Q21964963,Calvin Howarth,Calvin_Howarth,Amateur team(s),–,Stirling County,/wiki/Stirling_County_RFC,,
Q21965132,Rory Kerr,Rory_Kerr,Amateur team(s),,Strathendrick,/wiki/Strathendrick_RFC,,
Q21965132,Rory Kerr,Rory_Kerr,Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q21965132,Rory Kerr,Rory_Kerr,Amateur team(s),,Glasgow Hawks,/wiki/Glasgow_Hawks,,
Q21965132,Rory Kerr,Rory_Kerr,Amateur team(s),2011-,Strathendrick,/wiki/Strathendrick_RFC,,
Q21997398,Willie Anderson,"Willie_Anderson_(rugby_union,_born_1967)",Amateur team(s),1986–2001,Kirkcaldy,/wiki/Kirkcaldy_RFC,136,14
Q21997487,Michael Dewar,Michael_Dewar_(rugby_union),Amateur team(s),2015-,Stirling County,/wiki/Stirling_County_RFC,,
Q21997516,Gareth Flockhart,Gareth_Flockhart,Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q21997516,Gareth Flockhart,Gareth_Flockhart,Amateur team(s),–,Currie RFC,/wiki/Currie_RFC,,
Q21997516,Gareth Flockhart,Gareth_Flockhart,Amateur team(s),–,North Berwick RFC,/wiki/North_Berwick_RFC,,
Q21997546,Steve Griffiths,Steve_Griffiths_(rugby_union),Amateur team(s),1995-96,Orrell,/wiki/Orrell_R.U.F.C.,,
Q21997547,Nick Grigg,Nick_Grigg,Amateur team(s),,Petone Rugby Club,/wiki/Petone_Rugby_Club,,
Q21997547,Nick Grigg,Nick_Grigg,Amateur team(s),2015–2018,Stirling County,/wiki/Stirling_County_RFC,,
Q21997571,Andrew Kelly,"Andrew_Kelly_(rugby_union,_born_1981)",Amateur team(s),,Ayr RFC,/wiki/Ayr_RFC,,
Q21997571,Andrew Kelly,"Andrew_Kelly_(rugby_union,_born_1981)",Amateur team(s),–,Glasgow Hutchesons Aloysians,/wiki/Glasgow_Hutchesons_Aloysians_RFC,,
Q21997571,Andrew Kelly,"Andrew_Kelly_(rugby_union,_born_1981)",Amateur team(s),–,Ayr RFC,/wiki/Ayr_RFC,2010,
Q21997590,Duncan Madsen,Duncan_Madsen,Amateur team(s),197?-??,Gosforth RFC,/wiki/Gosforth_RFC,,
Q21997596,Matt McGrandles,Matt_McGrandles,Amateur team(s),1979-1997,Stirling County,/wiki/Stirling_County_RFC,,
Q21997596,Matt McGrandles,Matt_McGrandles,Amateur team(s),1997-1999,Glasgow Hawks,/wiki/Glasgow_Hawks,,
Q21997596,Matt McGrandles,Matt_McGrandles,Amateur team(s),1999-2001,Stirling County,/wiki/Stirling_County_RFC,,
