"wpName","fusName","rugbyscopeId","teamWP"
"terrigal trojans","Terrigal; Terrigal Trojans","3682",NA
"territorial army xv","Territorial Army XV","7636",NA
"Thanet Wanderers","Thanet Wanderers; Thanet Wanderers Rugby Union Football Club","2734",NA
"thiene","Rugby Thiene A.S.D.; Thiene","6949",NA
"thornbury","Thornbury RFC","4031",NA
"Thornbury RFC","Thornbury RFC","4031",NA
"tiger rugby ohio","Tiger Rugby; Tiger Rugby Academy; Tiger Rugby Ohio","7635",NA
"tihoi","Tihoi Rugby Football Club; Tihoi; Tihoi Rugby FC","7634",NA
"Tirreni","Academia FIR; Académie FIR; Tirreni; Académie FIR Tirrenia; Accademia federale di Mogliano; Accademia FIR; F.I.R Academy; F.I.R. Academy; FIR Academy","6975",NA
"Titani","I Titani ASD; Titani","5637",NA
"Tivoli Rugby","Tivoli Rugby; Tivoli","7633",NA
"tla xv","Toulouse Lalande Aucamville XV; TLA XV","4800",NA
"toa","Toa RFC","5837",NA
"Toa-ko-ma'afu","Toa ko Ma'afu Rugby Club; Toa-ko-Ma’afu; Toa ko Ma'afu; Toa ko Ma'afu RC","7341",NA
"toa-ko-ma'afu rfc","Toa ko Ma'afu Rugby Club; Toa-ko-Ma’afu; Toa ko Ma'afu; Toa ko Ma'afu RC","7341",NA
"toec","Toulouse olympique employés club; T.O.E.C.; TOEC; Toulouse O.E.C.; Toulouse OEC","3007",NA
"TOEC","Toulouse olympique employés club; T.O.E.C.; TOEC; Toulouse O.E.C.; Toulouse OEC","3007",NA
"Tokoroa RFC","Tokoroa RC; Tokoroa RFC","6051",NA
"tokyo gas","Tokyo Gas Rugby Football Club; Tokyo Gas; Tokyo Gas Rugby; 東京ガス","2477",NA
"tokyo gas rfc","Tokyo Gas Rugby Football Club; Tokyo Gas; Tokyo Gas Rugby; 東京ガス","2477",NA
"tokyo gas rugby club","Tokyo Gas Rugby Football Club; Tokyo Gas; Tokyo Gas Rugby; 東京ガス","2477",NA
"Tokyo University RFC","University of Tokyo Rugby Football Club; Tokyo University RFC; 東京大学ラグビー部; 東京大学","2083",NA
"toloa old boys","Toloa Old Boys; Toloa Old Boys College","7632",NA
"toloa old boys college","Toloa Old Boys; Toloa Old Boys College","7632",NA
"tonga u-21","Tonga national under-21 rugby union team; Tonga U21; Tonga U-21","7631",NA
"tonga u19","Tonga national under-19 rugby union team; Tonga U19; Tonga U-19","7630",NA
"tonga u21","Tonga national under-21 rugby union team; Tonga U21; Tonga U-21","7631",NA
"tongatapu","Tongatapu Rugby Union Team; Tongatapu; Tongatapu Rugby Union","7629",NA
"Tonyrefail RFC","Tonyrefail RFC","6120",NA
"Toowong","Wests Rugby; Bulldogs; Dogs; West Brisbane Bulldogs; Wests Bulldogs; Toowong","741",NA
"Toowoomba Bears Rugby","Toowoomba Bears Rugby; トウーンバ","3783",NA
"toronto nomads","Toronto Nomads; Toronto Nomads Rugby Club","7448",NA
"toronto welsh","Toronto Welsh RFC; Toronto Welsh","696",NA
"torquay athletic","Torquay Athletic RFC; Torquay RFC; Tics; Torquay Athletic; Torquay Athletic Rugby Football Club; Torquay United","2641",NA
"torquay rfc","Torquay Athletic RFC; Torquay RFC; Tics; Torquay Athletic; Torquay Athletic Rugby Football Club; Torquay United","2641",NA
"Torquay RFC","Torquay Athletic RFC; Torquay RFC; Tics; Torquay Athletic; Torquay Athletic Rugby Football Club; Torquay United","2641",NA
"torreilles","Toreilles XV; Torreilles Rugby; Torreilles","7343",NA
"toulouse olympique employés club","Toulouse olympique employés club; T.O.E.C.; TOEC; Toulouse O.E.C.; Toulouse OEC","3007",NA
"Toulouse Université Club","Toulouse Université Club; Toulouse UC; TUC","4801",NA
"Tourcoing","RO C Tourquennois; ROC Tourcoing; Tourcoing","4707",NA
"tournefeuille","Tournefeuille rugby XV; AS Tournefeuille; AST; AST XV; Tournefeuille rugby; Tournefeuille","700",NA
"Tours","US Tours Rugby; Tours; U.S. Tours; US Tours","713",NA
"Towcester RFC","Towcestrians Sports Club; Towcester","2624",NA
"toyota buffaloes","Toyota Buffaloes","7347",NA
"Tracon Brăila","RC Brăila; RC Braila; R.C. Tracon Braila; Tracon Braila","7223",NA
"Trafford MV","Trafford MV RFCC; Trafford MV","4060",NA
"Tralee","Tralee RFC; Tralee","7628",NA
"tralee rfc","Tralee RFC; Tralee","7628",NA
"transvaal country xv","Transvaal Country XV","7627",NA
"Trebanos","Trebanos RFC; Banws; The Crows; Trebanos Rugby Football Club","1893",NA
"Trebanos RFC","Trebanos RFC; Banws; The Crows; Trebanos Rugby Football Club","1893",NA
"trelissac","SA Trélissac; SA Trelissac; SAT; SAT Trélissac; トレリッサック","2707",NA
"trélissac","SA Trélissac; SA Trelissac; SAT; SAT Trélissac; トレリッサック","2707",NA
"trentham military forces","Trentham Military Forces Team; Trentham Military Forces","7626",NA
"Trinity","Trinity RFC","4138",NA
"Trinity College Carmarthen","Trinity University College; University College Carmarthen; Trinity College Carmarthen","7625",NA
"Trocadero Marbella","Trocadero Marbella Rugby Club; Trocadero Marbella RC; Trocadero Marbella","7624",NA
"trojans r.f.c","Trojans Rugby Football Club; Trojans","1902",NA
"Truro College","Truro College RC; Truro College; Truro and Penwith College; Truro and Penwith College RC","7623",NA
"Truro RFC","Truro RFC; Truro Rugby Football Club","2636",NA
"tsukuba university rugby football club","University of Tsukuba Rugby Football Club; Tsukuba University Rugby Football Club; University of Tsukuba; Université de Tsukuba; 筑波大学","2095",NA
"tucson magpies","Tucson Magpies Rugby Club; Tucson Magpies RC; Tucson Magpies","7622",NA
"tukapa","Tukapa Rugby and Sports Club; Tukapa RSC; Tukapa","6007",NA
"Tullamore","Tullamore RFC; Tullamore; Tullamore Rugby Football Club","2349",NA
"tulle","Sporting club tulliste; SC Tulle; SCT; Tulle","658",NA
"Tullow","Tullow RFC; Tullow; Tullow Rugby Club","1905",NA
"Tunbridge Wells","Tunbridge Wells RFC; Tunbridge Wells; Tunbridge Wells Rugby Football Club; Wells","1907",NA
"tut vikings","TUT Vikings; Tshwane University of Technology","6195",NA
"tygerberg","Tygerberg","6233",NA
"tyldesley rufc","Tyldesley RFC; Tyldesley","4164",NA
"tynedale rfc","Tynedale R.F.C.; Tynedale; Tynedale RFC; Tynedale Rugby; Tynedale Rugby Club; Tynedale Rugby Football Club; Tynedale Rugby Football Team; Tynedale Rugby Team","1909",NA
"tyrosse","Union Sportive Tyrosse Rugby Côte Sud; Tyrosse; Tyrosse RCS; Union sportive tyrossaise; Union sportive Tyrosse; Union Sportive Tyrosse Rugby Cote Sud; US Tyrosse; USティロス","715",NA
"u s meyzieu","Union Sportive de Meyzieu Rugby; Union sportive de Meyzieu; U S Meyzieu; US Meyzieu; US Meyzieu rugby","3124",NA
"u.s. castelnau-madiran","US Castelnau en Madiranais; Castelnau-Madiran; US Castelnau-Madiran","5399",NA
"u.s. issoireenne rugby","US Issoire; USI; U.S. Issoiréenne Rugby","2753",NA
"U.S. Montfortoise","Association sportive montfortoise; AS Monfort; AS Montfort; AS Montfort-en-Chalosse; ASM","2978",NA
"u.s. orthez","Union sportive Orthez rugby; Orthez; JS Orthez; Union sportive Orthez; Union sportive orthézienne; US Orthez; USO","712",NA
"U.S. Primavera","Unione Sportiva Primavera Rugby; Primavera; Primavera Rugby; U.S. Primavera; U.S.プリマヴェーラ; US Primavera; US Primavera Rugby","858",NA
"u.s. tours","US Tours Rugby; Tours; U.S. Tours; US Tours","713",NA
"ua gaillacoise","UA Gaillac; Gaillac; UAG; Union Athlétique Gaillacoise","242",NA
"ua libourne","UA Libourne; Libourne; UAL; Union athlétique libournaise","704",NA
"UAV Arad","CSU Aurel Vlaicu Arad; UAV Arad; CSU Arad rugby; Arad; Clubul Sportiv Universitatea Aurel Vlaicu Arad; CSU Arad; CSU AV Arad; CSUAV Arad; CSUAVアラド","1039",NA
"uct rfc","Ikey Tigers; UCT RFC; Université du Cap; UCT Ikey Tigers; Ikeys; university of cape town; University of Cape Town Rugby Football Club; ケープタウン大学","1358",NA
"udine","Rugby Udine; Rugby Udine FVG; ASD Rugby Udine 1928; Hafro Rugby Udine; Leonorso Rugby Udine; Leonorso Rugby Udine ASD; Leonorso Udine; Rugby Udine Union FVG; Udine; Udine RFC; Udine Rugby Football Club; ウーディネ; レオノーソ・ウディネ","787",NA
"ufh blues","UFH Blues","6196",NA
"ufs shimlas","UFS Shimlas; UFS Shimlas Young Guns; Shimlas","6188",NA
"UFS Shimlas Young Guns","UFS Shimlas; UFS Shimlas Young Guns; Shimlas","6188",NA
"uganda","Uganda national rugby union team; Equipe d'Ouganda de rugby a XV; Équipe d'ouganda de rugby à xv; nazionale ugandese di rugby; Ouganda; Rugby Cranes; Uganda","745",NA
"uj","UJ Rugby; UJ; Université de Johannesbourg; University of Johannesburg; University of Johannesburg Rugby; ヨハネスブルク大学; ヨハネスブルグ大学","3194",NA
"ukzn impi","University of KwaZulu-Natal Howard College; UKZN Impi","6197",NA
"UKZN Maritzburg","University of KwaZulu-Natal Pietermaritzburg; Maritzburg University; Natal University Maritzburg; UKZN Pietermaritzburg; UKZN Maritzburg; University of KwaZulu-Natal Maritzburg; University of Natal; University of Natal Pietermaritzburg; University of Natal Maritzburg","7617",NA
"uluninakau rfc","Uluninakau RFC; Uluninakau Rugby Football Club","7621",NA
"union","Union","6264",NA
"Union","Union","6264",NA
"Unión de Rugby Austral","Unión de Rugby Austral Team; Unión de Rugby Austral","7620",NA
"union rfc uitenhage","Union RFC; Union RFC Uitenhage","7619",NA
"union sportive l'isle-jourdain","US L'Isle-Jourdain; Isle Jourdain; L'Isle-Jourdain; L’Isle-Jourdain; U.S. L'Isle-Jourdain; Union sportive L'Isle-Jourdain; Union sportive lisloise; US l'isloise; US l'Isloise; US L'Isloise; US lisloise","719",NA
"Union sportive orthézienne","Union sportive Orthez rugby; Orthez; JS Orthez; Union sportive Orthez; Union sportive orthézienne; US Orthez; USO","712",NA
"unione rugby prato sesto","Cavalieri Union Rugby; Cavalieri Union; Cavalieri Union Rugby Prato Sesto; Unione Prato Sesto; Unione Rugby Prato Sesto; Sesto Rugby; Sesto; UR Prato Sesto","2429",NA
"Unione Sportiva Primavera Rugby","Unione Sportiva Primavera Rugby; Primavera; Primavera Rugby; U.S. Primavera; U.S.プリマヴェーラ; US Primavera; US Primavera Rugby","858",NA
"united pirates","United Pirates Rugby Sports Club; United Pirates RC; United Pirates","7618",NA
"united rugby club","United Rugby Club; United Rugby","1919",NA
"United Rugby Club","United Rugby Club; United Rugby","1919",NA
"Universitario Rugby Club de Tucumán","Universitario Rugby Club de Tucumán; Uni; Uni Tucumán; Univ. Tucumán; Universitario; Universitario Tucumán; Universitario de Tucumán; Universitario Rugby Club; Universitario Tucumán","1921",NA
"universitario salta","Universitario Rugby Club Salta; Universitario de Salta; Universitario RC; Universitario Salta","2693",NA
"Universitatea Cluj","CS Universitatea Cluj-Napoca; Club Sportiv Universitatea Cluj-Napoca; Clubul Sportiv Universitatea Cluj-Napoca; Cluj; CS Cluj-Napoca; CS Universitatea Cluj-Napoca Rugby Union; CS Universitatea Elbi Cluj; CSU Cluj-Napoca; Știința Cluj; U Cluj; Universitatea Cluj; ユ・クルジュ","1041",NA
"Universiteti Tbilisi","Tbilisi State University; Universiteti Tbilisi","6965",NA
"university college cork","University College Cork RFC; U.C.C. RFC; Queen's College Cork; UC Cork; Universidad Colegio Cork; University College Cork; University College Cork R.F.C.; University College Cork Rugby Football Club","724",NA
"university college dublin","University College Dublin R.F.C.; Collidge; UC Dublin; UC Dublin RFC; UCD; UCD RFC; UCD Rugby Club; University College Dublin; University College Dublin RFC; University College Dublin Rugby Football Club","75",NA
"university manawatu","Massey University RFC; Massey University; Massey University Rugby Football Club; University Manawatu; マッセー大学; マッセイ大学","2966",NA
"university of auckland","University of Auckland; Auckland Institute; Auckland University; Auckland University RC; オークランド大学","6862",NA
"university of bristol","University of Bristol RC; Bristol University; University of Bristol","7616",NA
"university of california","California Golden Bears rugby; University of California; California Golden Bears; Golden Bears; Golden Bears de la Californie; Université de Californie à Berkeley; University of California Berkeley; カリフォルニア大学バークレー校","1049",NA
"university of california berkeley","California Golden Bears rugby; University of California; California Golden Bears; Golden Bears; Golden Bears de la Californie; Université de Californie à Berkeley; University of California Berkeley; カリフォルニア大学バークレー校","1049",NA
"university of canterbury","University of Canterbury; Canterbury University; カンタベリー大学; クライストチャーチ教育大学","6871",NA
"university of canterbury rfc","University of Canterbury; Canterbury University; カンタベリー大学; クライストチャーチ教育大学","6871",NA
"university of cape town","Ikey Tigers; UCT RFC; Université du Cap; UCT Ikey Tigers; Ikeys; university of cape town; University of Cape Town Rugby Football Club; ケープタウン大学","1358",NA
"university of cape town rfc","Ikey Tigers; UCT RFC; Université du Cap; UCT Ikey Tigers; Ikeys; university of cape town; University of Cape Town Rugby Football Club; ケープタウン大学","1358",NA
"University of Johannesburg","UJ Rugby; UJ; Université de Johannesbourg; University of Johannesburg; University of Johannesburg Rugby; ヨハネスブルク大学; ヨハネスブルグ大学","3194",NA
"university of natal","University of KwaZulu-Natal Pietermaritzburg; Maritzburg University; Natal University Maritzburg; UKZN Pietermaritzburg; UKZN Maritzburg; University of KwaZulu-Natal Maritzburg; University of Natal; University of Natal Pietermaritzburg; University of Natal Maritzburg","7617",NA
"university of natal maritzburg","University of KwaZulu-Natal Pietermaritzburg; Maritzburg University; Natal University Maritzburg; UKZN Pietermaritzburg; UKZN Maritzburg; University of KwaZulu-Natal Maritzburg; University of Natal; University of Natal Pietermaritzburg; University of Natal Maritzburg","7617",NA
"university of natal pietermaritzburg","University of KwaZulu-Natal Pietermaritzburg; Maritzburg University; Natal University Maritzburg; UKZN Pietermaritzburg; UKZN Maritzburg; University of KwaZulu-Natal Maritzburg; University of Natal; University of Natal Pietermaritzburg; University of Natal Maritzburg","7617",NA
"university of otago","University of Otago; Otago University; Otago University RFC; オタゴ大学","6859",NA
"University of Otago","University of Otago; Otago University; Otago University RFC; オタゴ大学","6859",NA
"University of Petrosani","University of Petroșani; University of Petrosani","7615",NA
"University of Queensland","University of Queensland Rugby Club; Queensland University; Red Heavies; The Students; Uni; Universidad de Queensland; Université du Queensland RC; University of Queensland; University of Queensland RC; クイーンズランド大学; クイーンズランド大学ラグビークラブ; クイーンズランド大学ラグビー部","725",NA
"university of st andrews","University of St Andrews RFC; Saints; University of Saint Andrews Rugby Football Club","1925",NA
"university of the free state","University of the Free State; UOVS; フリーステイト大学; フリーステート大学","6926",NA
"University of the Free State","University of the Free State; UOVS; フリーステイト大学; フリーステート大学","6926",NA
"university of tsukuba","University of Tsukuba Rugby Football Club; Tsukuba University Rugby Football Club; University of Tsukuba; Université de Tsukuba; 筑波大学","2095",NA
"uovs","University of the Free State; UOVS; フリーステイト大学; フリーステート大学","6926",NA
"upe","Port Elizabeth College; University of Port Elizabeth; UPE","6502",NA
"upper galilee rc","Upper Galilee Rugby Club; Upper Galilee RC","7614",NA
"uq gatton black pigs","University of Queensland - Gatton; UQ - Gatton Rugby Union; UQ Gatton Black Pigs","3785",NA
"UR Prato-Sesto","Cavalieri Union Rugby; Cavalieri Union; Cavalieri Union Rugby Prato Sesto; Unione Prato Sesto; Unione Rugby Prato Sesto; Sesto Rugby; Sesto; UR Prato Sesto","2429",NA
"UR Prato Sesto","Cavalieri Union Rugby; Cavalieri Union; Cavalieri Union Rugby Prato Sesto; Unione Prato Sesto; Unione Rugby Prato Sesto; Sesto Rugby; Sesto; UR Prato Sesto","2429",NA
